dim,seed,method,lambda,mean_reward,bad_mass,good_recall,final_loss
8,1,partial_ot,0.05,-0.9609650373458862,0.0,0.0016,-0.3872356712818146
8,1,unbalanced_ot,0.05,-0.9605051875114441,0.0,0.0013,1.6334604024887085
8,1,wasserstein,0.1,-0.9628575444221497,0.0,0.0015,2.193157434463501
8,1,partial_ot,0.1,-0.9631410837173462,0.0,0.0015,0.8755677342414856
8,1,unbalanced_ot,0.1,-0.9567124843597412,0.0,0.0018,0.9112697839736938
8,1,wasserstein,0.3,-1.0562238693237305,0.0,0.0008,3.652209997177124
8,1,partial_ot,0.3,-0.9538352489471436,0.0,0.0015,0.33966201543807983
8,1,unbalanced_ot,0.3,-0.9623584151268005,0.0,0.0022,2.6283369064331055
8,1,wasserstein,1.0,-2.12585186958313,0.0102,0.0004,11.694367408752441
8,1,partial_ot,1.0,-0.9472500085830688,0.0,0.0017,0.7666544914245605
8,1,unbalanced_ot,1.0,-1.4985754489898682,0.0006,0.0006,8.31274127960205
