dim,seed,method,lambda,mean_reward,bad_mass,good_recall,final_loss
4,1,partial_ot,0.3,-3.478471040725708,0.0268,0.0059,-15.543838500976562
4,1,partial_ot,1.0,-9.827133178710938,0.2658,0.0018,-87.93645477294922
4,1,reverse_kl,1.0,-0.5844398140907288,0.0,0.009,0.6576725244522095
4,1,unbalanced_ot,0.03,-0.33694565296173096,0.0,0.0003,0.6242589354515076
4,1,unbalanced_ot,0.05,-0.3327869474887848,0.0,0.0001,0.711071789264679
4,1,unbalanced_ot,0.1,-0.3351665139198303,0.0,0.0001,1.2314709424972534
4,1,unbalanced_ot,0.3,-0.3619631826877594,0.0,0.0003,3.5701587200164795
4,1,unbalanced_ot,1.0,-2.479457378387451,0.0188,0.0037,13.315153121948242
4,1,wasserstein,0.03,-0.3362700641155243,0.0,0.0,1.0599315166473389
4,1,wasserstein,0.05,-0.335539847612381,0.0,0.0,1.4946407079696655
4,1,wasserstein,0.1,-0.3532257676124573,0.0,0.0001,2.804828643798828
4,1,wasserstein,0.3,-0.8614948391914368,0.0,0.0038,7.070080757141113
4,1,wasserstein,1.0,-3.010514974594116,0.0355,0.004,18.94569206237793
4,2,bc,1.0,-1.7653281688690186,0.0068,0.0065,8.863161087036133
4,2,forward_kl,1.0,-0.596922755241394,0.0,0.0057,1.0473166704177856
4,2,l2_constraint,0.03,-0.3316493332386017,0.0,0.0002,1.1169819831848145
4,2,l2_constraint,0.05,-0.3373454511165619,0.0,0.0,1.6939114332199097
4,2,l2_constraint,0.1,-0.33091476559638977,0.0,0.0001,2.7933499813079834
4,2,l2_constraint,0.3,-0.3357464373111725,0.0,0.0002,8.422765731811523
4,2,l2_constraint,1.0,-0.3483204245567322,0.0,0.0,23.95686149597168
4,2,partial_ot,0.03,-0.5171071290969849,0.0,0.0046,-0.06398510932922363
4,2,partial_ot,0.05,-0.9418874979019165,0.0,0.0153,-0.14763480424880981
4,2,partial_ot,0.1,-1.9527183771133423,0.0,0.0142,-4.543276786804199
